Rec,Voltage,Tot. Diff. Cap.
,[V],[mAh/V]
140649,0.0445,
140650,0.044,
140651,0.0442,
140652,0.0439,
140653,0.044,
140654,0.0439,
140655,0.0439,
140656,0.0437,
140657,0.044,
140658,0.0437,
140659,0.0437,
140660,0.0434,
140661,0.0439,
140662,0.0437,
140663,0.0434,
140664,0.0434,
140665,0.0434,
140666,0.0433,
140667,0.0431,
140668,0.0431,
140669,0.0428,
140670,0.0431,
140671,0.0428,
140672,0.0428,
140673,0.0426,
140674,0.0423,
140675,0.0428,
140676,0.0425,
140677,0.0422,
140678,0.0423,
140679,0.0425,
140680,0.0423,
140681,0.0417,
140682,0.0417,
140683,0.042,
140684,0.0422,
140685,0.042,
140686,0.042,
140687,0.042,
140688,0.0414,
140689,0.0416,
140690,0.0416,
140691,0.0416,
140692,0.0414,
140693,0.0416,
140694,0.0413,
140695,0.0416,
140696,0.0416,
140697,0.0411,
140698,0.0408,
140699,0.0414,
140700,0.041,
140701,0.041,
140702,0.0408,
140703,0.0408,
140704,0.0411,
140705,0.0408,
140706,0.041,
140707,0.0405,-4.16274
140708,0.0408,
140709,0.0405,
140710,0.0404,
140711,0.0401,
140712,0.0401,
140713,0.0404,
140714,0.0405,
140715,0.0402,
140716,0.0402,
140717,0.0404,
140718,0.0401,
140719,0.0401,
140720,0.0401,
140721,0.0399,
140722,0.0402,
140723,0.0397,
140724,0.0399,
140725,0.0396,
140726,0.0399,
140727,0.0396,
140728,0.0396,
140729,0.0396,
140730,0.0394,
140731,0.0396,
140732,0.0396,
140733,0.0393,
140734,0.0397,
140735,0.0393,
140736,0.0393,
140737,0.0393,
140738,0.0393,
140739,0.0391,
140740,0.0393,
140741,0.039,
140742,0.039,
140743,0.039,
140744,0.0388,
140745,0.0388,
140746,0.0387,
140747,0.039,
140748,0.0387,
140749,0.0391,
140750,0.0388,
140751,0.0384,
140752,0.0384,
140753,0.0387,
140754,0.0388,
140755,0.0384,
140756,0.0387,
140757,0.0385,
140758,0.0382,
140759,0.0382,
140760,0.0384,
140761,0.0381,
140762,0.0381,
140763,0.0382,
140764,0.0379,
140765,0.0379,
140766,0.0379,
140767,0.0376,
140768,0.0384,
140769,0.0379,
140770,0.0379,
140771,0.0379,
140772,0.0379,
140773,0.0378,
140774,0.0375,
140775,0.0379,
140776,0.0373,
140777,0.0375,
140778,0.0376,
140779,0.0375,
140780,0.0376,
140781,0.0375,
140782,0.0376,
140783,0.0373,
140784,0.0372,
140785,0.0375,
140786,0.0375,
140787,0.0372,
140788,0.0373,
140789,0.0372,
140790,0.0373,
140791,0.0369,
140792,0.0369,
140793,0.037,
140794,0.0365,
140795,0.0369,
140796,0.037,
140797,0.0365,
140798,0.0369,
140799,0.0367,
140800,0.0365,
140801,0.0364,
140802,0.0362,
140803,0.0365,
140804,0.0365,
140805,0.0365,
140806,0.0362,
140807,0.0365,
140808,0.0364,
140809,0.0358,
140810,0.0364,
140811,0.0362,
140812,0.0362,
140813,0.0359,
140814,0.0362,
140815,0.0361,
140816,0.0361,
140817,0.0359,
140818,0.0362,
140819,0.0362,
140820,0.0361,
140821,0.0362,
140822,0.0359,
140823,0.0361,
140824,0.0362,
140825,0.0358,
140826,0.0358,
140827,0.0356,
140828,0.0355,-6.80663
140829,0.0355,
140830,0.0359,
140831,0.0356,
140832,0.0355,
140833,0.0356,
140834,0.0355,
140835,0.0355,
140836,0.0353,
140837,0.0353,
140838,0.0353,
140839,0.0353,
140840,0.035,
140841,0.0352,
140842,0.0352,
140843,0.035,
140844,0.0355,
140845,0.035,
140846,0.0353,
140847,0.0352,
140848,0.0347,
140849,0.0352,
140850,0.0349,
140851,0.0349,
140852,0.035,
140853,0.0349,
140854,0.0349,
140855,0.0349,
140856,0.0349,
140857,0.0352,
140858,0.0347,
140859,0.0346,
140860,0.0347,
140861,0.0347,
140862,0.0344,
140863,0.0341,
140864,0.0346,
140865,0.0341,
140866,0.0341,
140867,0.034,
140868,0.0344,
140869,0.0344,
140870,0.0343,
140871,0.034,
140872,0.0344,
140873,0.0338,
140874,0.034,
140875,0.0341,
140876,0.0338,
140877,0.034,
140878,0.0343,
140879,0.0341,
140880,0.034,
140881,0.0333,
140882,0.034,
140883,0.0338,
140884,0.034,
140885,0.0335,
140886,0.034,
140887,0.0335,
140888,0.0333,
140889,0.0333,
140890,0.0335,
140891,0.0335,
140892,0.0336,
140893,0.0333,
140894,0.033,
140895,0.0336,
140896,0.0335,
140897,0.033,
140898,0.0333,
140899,0.0333,
140900,0.0332,
140901,0.033,
140902,0.0332,
140903,0.0332,
140904,0.033,
140905,0.033,
140906,0.0332,
140907,0.0327,
140908,0.0329,
140909,0.0326,
140910,0.0327,
140911,0.0329,
140912,0.0329,
140913,0.0327,
140914,0.0326,
140915,0.0326,
140916,0.0326,
140917,0.0327,
140918,0.0324,
140919,0.0326,
140920,0.0326,
140921,0.0324,
140922,0.0324,
140923,0.0323,
140924,0.0323,
140925,0.0324,
140926,0.0323,
140927,0.0321,
140928,0.0324,
140929,0.0318,
140930,0.0321,
140931,0.0321,
140932,0.0323,
140933,0.032,
140934,0.0321,
140935,0.0317,
140936,0.0318,
140937,0.032,
140938,0.0321,
140939,0.0317,
140940,0.032,
140941,0.0317,
140942,0.0318,
140943,0.032,
140944,0.0318,
140945,0.0318,
140946,0.0315,
140947,0.0315,
140948,0.0314,
140949,0.0312,
140950,0.0314,
140951,0.0315,
140952,0.0317,
140953,0.0317,
140954,0.0312,
140955,0.0312,
140956,0.0309,
140957,0.0311,
140958,0.0311,
140959,0.0312,
140960,0.0312,
140961,0.0311,
140962,0.0307,
140963,0.0309,
140964,0.0309,
140965,0.0309,
140966,0.0307,
140967,0.0303,-7.58921
140968,0.0309,
140969,0.0304,
140970,0.0307,
140971,0.0303,
140972,0.0306,
140973,0.0303,
140974,0.0304,
140975,0.0303,
140976,0.03,
140977,0.0307,
140978,0.0301,
140979,0.0303,
140980,0.0298,
140981,0.0298,
140982,0.0301,
140983,0.0298,
140984,0.0301,
140985,0.03,
140986,0.0301,
140987,0.0298,
140988,0.0297,
140989,0.0297,
140990,0.0297,
140991,0.0295,
140992,0.0297,
140993,0.0298,
140994,0.0297,
140995,0.0298,
140996,0.0295,
140997,0.0294,
140998,0.0295,
140999,0.0294,
141000,0.0292,
141001,0.0295,
141002,0.0294,
141003,0.0292,
141004,0.0292,
141005,0.0291,
141006,0.0288,
141007,0.0292,
141008,0.0292,
141009,0.0291,
141010,0.0291,
141011,0.0291,
141012,0.0289,
141013,0.0288,
141014,0.0286,
141015,0.0291,
141016,0.0288,
141017,0.0285,
141018,0.0288,
141019,0.0286,
141020,0.0286,
141021,0.0285,
141022,0.0286,
141023,0.0282,
141024,0.0283,
141025,0.0283,
141026,0.0286,
141027,0.0282,
141028,0.0283,
141029,0.0283,
141030,0.0285,
141031,0.028,
141032,0.0283,
141033,0.0278,
141034,0.0278,
141035,0.0282,
141036,0.028,
141037,0.0275,
141038,0.0278,
141039,0.0277,
141040,0.0278,
141041,0.0277,
141042,0.0277,
141043,0.0275,
141044,0.0272,
141045,0.0274,
141046,0.0275,
141047,0.0274,
141048,0.0272,
141049,0.0271,
141050,0.0271,
141051,0.0274,
141052,0.0271,
141053,0.0268,
141054,0.0268,
141055,0.0266,
141056,0.0271,
141057,0.0268,
141058,0.0269,
141059,0.0268,
141060,0.0266,
141061,0.0266,
141062,0.0265,
141063,0.0268,
141064,0.0265,
141065,0.0263,
141066,0.0265,
141067,0.0262,
141068,0.0262,
141069,0.0262,
141070,0.0263,
141071,0.0265,
141072,0.0263,
141073,0.0262,
141074,0.0265,
141075,0.0262,
141076,0.026,
141077,0.0263,
141078,0.026,
141079,0.0259,
141080,0.0256,
141081,0.0257,
141082,0.0259,
141083,0.0257,
141084,0.0254,
141085,0.0257,
141086,0.0254,
141087,0.0254,
141088,0.0259,
141089,0.0256,
141090,0.0254,
141091,0.0251,-6.77025
141092,0.0249,
141093,0.0251,
141094,0.0253,
141095,0.0248,
141096,0.0248,
141097,0.0253,
141098,0.0251,
141099,0.0253,
141100,0.0246,
141101,0.0249,
141102,0.0251,
141103,0.0248,
141104,0.0249,
141105,0.0245,
141106,0.0249,
141107,0.0243,
141108,0.0246,
141109,0.0243,
141110,0.0242,
141111,0.024,
141112,0.024,
141113,0.0239,
141114,0.0245,
141115,0.024,
141116,0.0239,
141117,0.0242,
141118,0.0242,
141119,0.0239,
141120,0.0239,
141121,0.024,
141122,0.0237,
141123,0.0237,
141124,0.0234,
141125,0.0237,
141126,0.0233,
141127,0.0236,
141128,0.0234,
141129,0.0231,
141130,0.0231,
141131,0.0233,
141132,0.0233,
141133,0.023,
141134,0.0234,
141135,0.023,
141136,0.0228,
141137,0.023,
141138,0.0231,
141139,0.023,
141140,0.0228,
141141,0.023,
141142,0.0228,
141143,0.0225,
141144,0.0228,
141145,0.0225,
141146,0.0224,
141147,0.0225,
141148,0.0225,
141149,0.022,
141150,0.0222,
141151,0.0222,
141152,0.0224,
141153,0.0222,
141154,0.0222,
141155,0.022,
141156,0.022,
141157,0.0219,
141158,0.0219,
141159,0.0217,
141160,0.0219,
141161,0.0219,
141162,0.0214,
141163,0.0214,
141164,0.0219,
141165,0.0214,
141166,0.0214,
141167,0.0214,
141168,0.0213,
141169,0.0211,
141170,0.0214,
141171,0.0213,
141172,0.0211,
141173,0.0208,
141174,0.0211,
141175,0.021,
141176,0.0211,
141177,0.0208,
141178,0.021,
141179,0.0207,
141180,0.0207,
141181,0.0208,
141182,0.0207,
141183,0.0204,
141184,0.0201,-5.23153
141185,0.0207,
141186,0.0205,
141187,0.0202,
141188,0.0205,
141189,0.0204,
141190,0.0199,
141191,0.0205,
141192,0.0202,
141193,0.0199,
141194,0.0202,
141195,0.0201,
141196,0.0196,
141197,0.0202,
141198,0.0201,
141199,0.0198,
141200,0.0201,
141201,0.0198,
141202,0.0193,
141203,0.0195,
141204,0.0192,
141205,0.0192,
141206,0.0193,
141207,0.019,
141208,0.0193,
141209,0.0192,
141210,0.0188,
141211,0.019,
141212,0.0188,
141213,0.0192,
141214,0.0187,
141215,0.0187,
141216,0.019,
141217,0.0185,
141218,0.0182,
141219,0.0185,
141220,0.0184,
141221,0.0184,
141222,0.0182,
141223,0.0184,
141224,0.0185,
141225,0.0185,
141226,0.0182,
141227,0.0181,
141228,0.0182,
141229,0.0182,
141230,0.0181,
141231,0.0178,
141232,0.0178,
141233,0.0179,
141234,0.0178,
141235,0.0178,
141236,0.0181,
141237,0.0175,
141238,0.0175,
141239,0.0175,
141240,0.0175,
141241,0.0172,
141242,0.0173,
141243,0.0173,
141244,0.0175,
141245,0.0175,
141246,0.0175,
141247,0.0172,
141248,0.0173,
141249,0.0172,
141250,0.0169,
141251,0.017,
141252,0.017,
141253,0.017,
141254,0.0169,
141255,0.0166,
141256,0.0166,
141257,0.0166,
141258,0.0166,
141259,0.0166,
141260,0.0161,
141261,0.0164,
141262,0.0161,
141263,0.0158,
141264,0.0164,
141265,0.0163,
141266,0.0161,
141267,0.0161,
141268,0.0159,
141269,0.0158,
141270,0.0158,
141271,0.0156,
141272,0.0158,
141273,0.0153,
141274,0.0156,
141275,0.0155,
141276,0.0156,
141277,0.0156,
141278,0.0153,
141279,0.0153,
141280,0.0153,
141281,0.0149,-5.29607
141282,0.015,
141283,0.015,
141284,0.0147,
141285,0.015,
141286,0.015,
141287,0.0147,
141288,0.015,
141289,0.0147,
141290,0.0146,
141291,0.0149,
141292,0.0146,
141293,0.0146,
141294,0.0144,
141295,0.0146,
141296,0.0146,
141297,0.0143,
141298,0.0143,
141299,0.0143,
141300,0.0143,
141301,0.0143,
141302,0.014,
141303,0.0141,
141304,0.014,
141305,0.014,
141306,0.0137,
141307,0.014,
141308,0.0134,
141309,0.0135,
141310,0.0138,
141311,0.0135,
141312,0.0135,
141313,0.0137,
141314,0.0134,
141315,0.013,
141316,0.013,
141317,0.0132,
141318,0.0134,
141319,0.0129,
141320,0.0127,
141321,0.0129,
141322,0.0129,
141323,0.0129,
141324,0.0129,
141325,0.0127,
141326,0.0127,
141327,0.0123,
141328,0.0126,
141329,0.0124,
141330,0.0126,
141331,0.0123,
141332,0.0121,
141333,0.0124,
141334,0.012,
141335,0.0123,
141336,0.0121,
141337,0.0117,
141338,0.0118,
141339,0.0117,
141340,0.0118,
141341,0.0117,
141342,0.0118,
141343,0.0118,
141344,0.0117,
141345,0.0115,
141346,0.0117,
141347,0.0117,
141348,0.0114,
141349,0.0111,
141350,0.0115,
141351,0.0112,
141352,0.0114,
141353,0.0112,
141354,0.0108,
141355,0.0111,
141356,0.0111,
141357,0.0106,
141358,0.0111,
141359,0.0108,
141360,0.0105,
141361,0.0106,
141362,0.0108,
141363,0.0105,
141364,0.01,
141365,0.0958,0.00014
141366,0.1014,0.05019
141367,0.1044,
141368,0.1064,0.1125
141369,0.108,
141370,0.1101,
141371,0.1115,0.16876
141372,0.1128,
141373,0.1139,
141374,0.115,
141375,0.1157,
141376,0.1168,0.26519
141377,0.118,
141378,0.1183,
141379,0.1191,
141380,0.12,
141381,0.1208,
141382,0.1211,
141383,0.1217,
141384,0.1226,0.39081
141385,0.1229,
141386,0.1235,
141387,0.1243,
141388,0.1241,
141389,0.1255,
141390,0.1258,
141391,0.1258,
141392,0.126,
141393,0.1269,
141394,0.1273,
141395,0.1281,0.56722
141396,0.1279,
141397,0.1286,
141398,0.129,
141399,0.1292,
141400,0.1298,
141401,0.1299,
141402,0.1305,
141403,0.1312,
141404,0.1307,
141405,0.1315,
141406,0.1315,
141407,0.1318,
141408,0.1316,
141409,0.1321,
141410,0.1328,
141411,0.133,
141412,0.1331,0.9563
141413,0.1334,
141414,0.1333,
141415,0.1339,
141416,0.1341,
141417,0.1341,
141418,0.1341,
141419,0.1347,
141420,0.135,
141421,0.1353,
141422,0.135,
141423,0.1351,
141424,0.1356,
141425,0.1354,
141426,0.1359,
141427,0.136,
141428,0.1363,
141429,0.1371,
141430,0.1363,
141431,0.1368,
141432,0.1369,
141433,0.1369,
141434,0.1371,
141435,0.1373,
141436,0.1377,
141437,0.1373,
141438,0.138,
141439,0.1376,
141440,0.1377,
141441,0.138,
141442,0.1379,
141443,0.1382,1.74386
141444,0.1383,
141445,0.1386,
141446,0.1383,
141447,0.1389,
141448,0.1389,
141449,0.1392,
141450,0.1395,
141451,0.1394,
141452,0.1394,
141453,0.1395,
141454,0.1397,
141455,0.14,
141456,0.1395,
141457,0.1403,
141458,0.1398,
141459,0.1402,
141460,0.14,
141461,0.1406,
141462,0.1402,
141463,0.1405,
141464,0.1405,
141465,0.1406,
141466,0.1405,
141467,0.1405,
141468,0.1408,
141469,0.1406,
141470,0.1408,
141471,0.1405,
141472,0.1412,
141473,0.1412,
141474,0.1409,
141475,0.1414,
141476,0.1412,
141477,0.1411,
141478,0.1414,
141479,0.1414,
141480,0.1412,
141481,0.1414,
141482,0.142,
141483,0.1414,
141484,0.1421,
141485,0.1424,
141486,0.1418,
141487,0.142,
141488,0.1421,
141489,0.1423,
141490,0.1423,
141491,0.1427,
141492,0.142,
141493,0.1423,
141494,0.1427,
141495,0.1426,
141496,0.1431,
141497,0.1426,
141498,0.1432,3.09391
141499,0.1429,
141500,0.1429,
141501,0.1431,
141502,0.1427,
141503,0.1434,
141504,0.1437,
141505,0.1432,
141506,0.1432,
141507,0.1431,
141508,0.1434,
141509,0.1429,
141510,0.1432,
141511,0.1432,
141512,0.1434,
141513,0.1434,
141514,0.1435,
141515,0.1435,
141516,0.1435,
141517,0.1432,
141518,0.1435,
141519,0.1438,
141520,0.144,
141521,0.144,
141522,0.1441,
141523,0.1437,
141524,0.1438,
141525,0.1443,
141526,0.1441,
141527,0.144,
141528,0.1441,
141529,0.1438,
141530,0.1437,
141531,0.1443,
141532,0.1437,
141533,0.1444,
141534,0.1441,
141535,0.1443,
141536,0.1441,
141537,0.1441,
141538,0.1441,
141539,0.1444,
141540,0.1444,
141541,0.1443,
141542,0.1446,
141543,0.1444,
141544,0.1444,
141545,0.1449,
141546,0.1446,
141547,0.1449,
141548,0.1447,
141549,0.1443,
141550,0.1447,
141551,0.1449,
141552,0.1446,
141553,0.1446,
141554,0.1449,
141555,0.1443,
141556,0.1444,
141557,0.1447,
141558,0.1446,
141559,0.145,
141560,0.1447,
141561,0.145,
141562,0.1452,
141563,0.145,
141564,0.145,
141565,0.1447,
141566,0.1456,
141567,0.1453,
141568,0.1449,
141569,0.145,
141570,0.1453,
141571,0.1453,
141572,0.1452,
141573,0.1453,
141574,0.145,
141575,0.1455,
141576,0.1452,
141577,0.1453,
141578,0.1455,
141579,0.146,
141580,0.1455,
141581,0.1458,
141582,0.1453,
141583,0.1452,
141584,0.1456,
141585,0.146,
141586,0.1456,
141587,0.1455,
141588,0.1456,
141589,0.1461,
141590,0.1453,
141591,0.1461,
141592,0.1461,
141593,0.1458,
141594,0.1458,
141595,0.146,
141596,0.1458,
141597,0.1458,
141598,0.1458,
141599,0.1458,
141600,0.1461,
141601,0.146,
141602,0.146,
141603,0.1461,
141604,0.1461,
141605,0.1461,
141606,0.146,
141607,0.1463,
141608,0.146,
141609,0.1463,
141610,0.1463,
141611,0.1464,
141612,0.1467,
141613,0.1463,
141614,0.1464,
141615,0.1463,
141616,0.1461,
141617,0.1461,
141618,0.1463,
141619,0.1463,
141620,0.1464,
141621,0.1461,
141622,0.1464,
141623,0.1463,
141624,0.1467,
141625,0.1464,
141626,0.1467,
141627,0.1464,
141628,0.1463,
141629,0.1463,
141630,0.1463,
141631,0.1466,
141632,0.1467,
141633,0.1467,
141634,0.1466,
141635,0.1466,
141636,0.1466,
141637,0.1467,
141638,0.1467,
141639,0.1467,
141640,0.1464,
141641,0.1464,
141642,0.147,
141643,0.1469,
141644,0.1466,
141645,0.1469,
141646,0.147,
141647,0.147,
141648,0.1469,
141649,0.1466,
141650,0.147,
141651,0.1467,
141652,0.1466,
141653,0.147,
141654,0.1472,
141655,0.1472,
141656,0.1472,
141657,0.1475,
141658,0.1472,
141659,0.1472,
141660,0.1475,
141661,0.147,
141662,0.1467,
141663,0.1473,
141664,0.1475,
141665,0.1472,
141666,0.1475,
141667,0.1478,
141668,0.1475,
141669,0.1472,
141670,0.1473,
141671,0.1475,
141672,0.1481,
141673,0.1476,
141674,0.1478,
141675,0.1476,
141676,0.1475,
141677,0.1479,
141678,0.1476,
141679,0.1478,
141680,0.1479,
141681,0.1479,
141682,0.1478,
141683,0.1478,
141684,0.1481,
141685,0.1479,
141686,0.1479,
141687,0.1476,
141688,0.1478,
141689,0.1481,
141690,0.1478,
141691,0.1481,
141692,0.1482,10.91311
141693,0.1479,
141694,0.1481,
141695,0.1479,
141696,0.1484,
141697,0.1482,
141698,0.1484,
141699,0.1481,
141700,0.1482,
141701,0.1485,
141702,0.1485,
141703,0.1482,
141704,0.1484,
141705,0.1485,
141706,0.1482,
141707,0.1487,
141708,0.1482,
141709,0.1484,
141710,0.1485,
141711,0.1485,
141712,0.1485,
141713,0.1487,
141714,0.1485,
141715,0.149,
141716,0.1492,
141717,0.1485,
141718,0.1487,
141719,0.1495,
141720,0.1489,
141721,0.1495,
141722,0.1487,
141723,0.1492,
141724,0.149,
141725,0.1493,
141726,0.149,
141727,0.1495,
141728,0.1493,
141729,0.1493,
141730,0.1493,
141731,0.1496,
141732,0.1496,
141733,0.1496,
141734,0.1496,
141735,0.1496,
141736,0.1499,
141737,0.1502,
141738,0.1501,
141739,0.1496,
141740,0.1496,
141741,0.1501,
141742,0.1499,
141743,0.1501,
141744,0.1501,
141745,0.1504,
141746,0.1501,
141747,0.1502,
141748,0.1501,
141749,0.1504,
141750,0.1501,
141751,0.151,
141752,0.1504,
141753,0.1508,
141754,0.1502,
141755,0.1507,
141756,0.151,
141757,0.151,
141758,0.1504,
141759,0.151,
141760,0.1507,
141761,0.1508,
141762,0.151,
141763,0.151,
141764,0.1508,
141765,0.1511,
141766,0.1511,
141767,0.1511,
141768,0.1513,
141769,0.1513,
141770,0.1511,
141771,0.1513,
141772,0.1514,
141773,0.1516,
141774,0.1513,
141775,0.1516,
141776,0.1518,
141777,0.1521,
141778,0.1521,
141779,0.1518,
141780,0.1524,
141781,0.1519,
141782,0.1527,
141783,0.1521,
141784,0.1522,
141785,0.1525,
141786,0.1527,
141787,0.1524,
141788,0.1524,
141789,0.1525,
141790,0.1528,
141791,0.1531,
141792,0.1533,5.62533
141793,0.1525,
141794,0.1531,
141795,0.1534,
141796,0.1533,
141797,0.153,
141798,0.1534,
141799,0.1531,
141800,0.1537,
141801,0.1534,
141802,0.1533,
141803,0.1536,
141804,0.1539,
141805,0.1542,
141806,0.154,
141807,0.1537,
141808,0.1547,
141809,0.154,
141810,0.1543,
141811,0.1545,
141812,0.1547,
141813,0.1545,
141814,0.1548,
141815,0.1548,
141816,0.1548,
141817,0.155,
141818,0.1553,
141819,0.1556,
141820,0.155,
141821,0.1554,
141822,0.1554,
141823,0.1554,
141824,0.1553,
141825,0.156,
141826,0.156,
141827,0.1557,
141828,0.1559,
141829,0.1557,
141830,0.156,
141831,0.1562,
141832,0.1566,
141833,0.1565,
141834,0.1565,
141835,0.1568,
141836,0.1571,
141837,0.1572,
141838,0.1571,
141839,0.1569,
141840,0.1572,
141841,0.1572,
141842,0.1579,
141843,0.158,
141844,0.1582,
141845,0.158,
141846,0.1582,
141847,0.1579,
141848,0.158,
141849,0.1585,3.11213
141850,0.1588,
141851,0.1582,
141852,0.1583,
141853,0.1589,
141854,0.1591,
141855,0.1592,
141856,0.1592,
141857,0.1595,
141858,0.1595,
141859,0.1597,
141860,0.1597,
141861,0.1606,
141862,0.1598,
141863,0.1601,
141864,0.1603,
141865,0.1611,
141866,0.1604,
141867,0.1608,
141868,0.1609,
141869,0.1612,
141870,0.1609,
141871,0.1612,
141872,0.1617,
141873,0.1612,
141874,0.1617,
141875,0.1618,
141876,0.1621,
141877,0.1621,
141878,0.1627,
141879,0.1621,
141880,0.1624,
141881,0.1626,
141882,0.1629,
141883,0.1633,
141884,0.1629,
141885,0.1637,1.96554
141886,0.1635,
141887,0.164,
141888,0.164,
141889,0.1641,
141890,0.1644,
141891,0.1646,
141892,0.1644,
141893,0.1646,
141894,0.1644,
141895,0.1646,
141896,0.1649,
141897,0.1647,
141898,0.1649,
141899,0.1656,
141900,0.1653,
141901,0.1656,
141902,0.1655,
141903,0.1662,
141904,0.1661,
141905,0.1664,
141906,0.1667,
141907,0.1669,
141908,0.1662,
141909,0.1664,
141910,0.1672,
141911,0.1672,
141912,0.1676,
141913,0.1673,
141914,0.1678,
141915,0.1676,
141916,0.1679,
141917,0.1685,
141918,0.1682,
141919,0.1681,
141920,0.1687,1.96886
141921,0.1687,
141922,0.1687,
141923,0.1688,
141924,0.169,
141925,0.1693,
141926,0.1693,
141927,0.1695,
141928,0.1698,
141929,0.1698,
141930,0.1699,
141931,0.1696,
141932,0.1699,
141933,0.1702,
141934,0.1701,
141935,0.171,
141936,0.1705,
141937,0.1708,
141938,0.1704,
141939,0.1708,
141940,0.171,
141941,0.1711,
141942,0.1714,
141943,0.1716,
141944,0.1714,
141945,0.1717,
141946,0.1717,
141947,0.1722,
141948,0.1717,
141949,0.1717,
141950,0.1724,
141951,0.1724,
141952,0.1725,
141953,0.1724,
141954,0.1724,
141955,0.1724,
141956,0.173,
141957,0.173,
141958,0.1733,
141959,0.1731,
141960,0.1733,
141961,0.1737,2.30639
141962,0.1737,
141963,0.1739,
141964,0.1734,
141965,0.1736,
141966,0.1739,
141967,0.1736,
141968,0.174,
141969,0.1743,
141970,0.1743,
141971,0.1743,
141972,0.1748,
141973,0.1749,
141974,0.174,
141975,0.1751,
141976,0.1754,
141977,0.1752,
141978,0.1752,
141979,0.1751,
141980,0.1751,
141981,0.1752,
141982,0.1754,
141983,0.1752,
141984,0.1749,
141985,0.176,
141986,0.1759,
141987,0.1759,
141988,0.176,
141989,0.1763,
141990,0.1762,
141991,0.176,
141992,0.176,
141993,0.1762,
141994,0.176,
141995,0.1762,
141996,0.1768,
141997,0.1766,
141998,0.1765,
141999,0.1766,
142000,0.1763,
142001,0.1772,
142002,0.1769,
142003,0.1768,
142004,0.1768,
142005,0.1775,
142006,0.1774,
142007,0.1775,
142008,0.1771,
142009,0.1775,
142010,0.1772,
142011,0.1775,
142012,0.1774,
142013,0.1777,
142014,0.1777,
142015,0.1781,
142016,0.1778,
142017,0.1777,
142018,0.1781,
142019,0.1783,
142020,0.1783,
142021,0.1785,
142022,0.1786,
142023,0.1781,
142024,0.1786,
142025,0.1785,
142026,0.1788,3.65645
142027,0.1788,
142028,0.1786,
142029,0.1786,
142030,0.1783,
142031,0.1785,
142032,0.1789,
142033,0.1794,
142034,0.1786,
142035,0.1791,
142036,0.1792,
142037,0.1792,
142038,0.1792,
142039,0.1797,
142040,0.1794,
142041,0.1794,
142042,0.1794,
142043,0.1797,
142044,0.1795,
142045,0.1795,
142046,0.1795,
142047,0.1794,
142048,0.1795,
142049,0.1797,
142050,0.1795,
142051,0.1797,
142052,0.18,
142053,0.18,
142054,0.1803,
142055,0.1798,
142056,0.1801,
142057,0.1801,
142058,0.18,
142059,0.1803,
142060,0.1801,
142061,0.18,
142062,0.18,
142063,0.1803,
142064,0.1801,
142065,0.1806,
142066,0.1804,
142067,0.1803,
142068,0.1807,
142069,0.1803,
142070,0.1803,
142071,0.1806,
142072,0.1806,
142073,0.181,
142074,0.1807,
142075,0.1809,
142076,0.1806,
142077,0.1807,
142078,0.1809,
142079,0.1807,
142080,0.1806,
142081,0.1814,
142082,0.181,
142083,0.181,
142084,0.181,
142085,0.181,
142086,0.1814,
142087,0.1814,
142088,0.181,
142089,0.1812,
142090,0.181,
142091,0.181,
142092,0.1817,
142093,0.1814,
142094,0.1815,
142095,0.1812,
142096,0.1815,
142097,0.1815,
142098,0.1815,
142099,0.1817,
142100,0.1818,
142101,0.182,
142102,0.1814,
142103,0.1814,
142104,0.1818,
142105,0.1815,
142106,0.1815,
142107,0.1818,
142108,0.1817,
142109,0.182,
142110,0.1818,
142111,0.182,
142112,0.1817,
142113,0.1818,
142114,0.1818,
142115,0.1823,
142116,0.182,
142117,0.1818,
142118,0.1818,
142119,0.1824,
142120,0.1824,
142121,0.1826,
142122,0.1823,
142123,0.1824,
142124,0.182,
142125,0.1818,
142126,0.182,
142127,0.1823,
142128,0.1821,
142129,0.1824,
142130,0.1824,
142131,0.1821,
142132,0.1823,
142133,0.1826,
142134,0.1823,
142135,0.1826,
142136,0.1826,
142137,0.1829,
142138,0.1823,
142139,0.1827,
142140,0.1826,
142141,0.1823,
142142,0.1827,
142143,0.1826,
142144,0.1827,
142145,0.1827,
142146,0.1824,
142147,0.1827,
142148,0.1827,
142149,0.1829,
142150,0.1826,
142151,0.1827,
142152,0.1823,
142153,0.1827,
142154,0.1827,
142155,0.1829,
142156,0.1826,
142157,0.1827,
142158,0.1829,
142159,0.1832,
142160,0.1826,
142161,0.1829,
142162,0.1829,
142163,0.1823,
142164,0.1833,
142165,0.183,
142166,0.1835,
142167,0.183,
142168,0.1833,
142169,0.1827,
142170,0.1829,
142171,0.1829,
142172,0.1832,
142173,0.183,
142174,0.1826,
142175,0.1827,
142176,0.1832,
142177,0.1829,
142178,0.1832,
142179,0.1827,
142180,0.1832,
142181,0.1833,
142182,0.1832,
142183,0.1832,
142184,0.1827,
142185,0.1836,
142186,0.1836,
142187,0.1832,
142188,0.1829,
142189,0.1829,
142190,0.1832,
142191,0.1832,
142192,0.1832,
142193,0.1832,
142194,0.1833,
142195,0.1832,
142196,0.1833,
142197,0.1832,
142198,0.1832,
142199,0.1833,
142200,0.183,
142201,0.1836,
142202,0.183,
142203,0.1836,
142204,0.183,
142205,0.1832,
142206,0.183,
142207,0.1832,
142208,0.1836,
